batch,element,control,property,declared,computed,selector,status
batch-050.json,873d04f,_transform_scaleX_effect,--e-transform-scaleX,168,168,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,_transform_scaleX_effect_hover,--e-transform-scaleX,,,{{WRAPPER}}:hover,hover-only
batch-050.json,873d04f,_transform_scaleY_effect,--e-transform-scaleY,473,473,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,_transform_scaleY_effect_hover,--e-transform-scaleY,,,{{WRAPPER}}:hover,hover-only
batch-050.json,873d04f,_transform_skewX_effect,--e-transform-skewX,867deg,867deg,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,_transform_skewX_effect_hover,--e-transform-skewX,,,{{WRAPPER}}:hover,hover-only
batch-050.json,873d04f,_transform_skewY_effect,--e-transform-skewY,279deg,279deg,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,_transform_skewY_effect_hover,--e-transform-skewY,,,{{WRAPPER}}:hover,hover-only
batch-050.json,873d04f,_transform_transition_hover,--e-transform-transition-duration,34ms,100ms,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,_transform_translateX_effect,--e-transform-translateX,86px,86px,.elementor-element-873d04f,verified
batch-050.json,873d04f,_transform_translateX_effect_hover,--e-transform-translateX,,,{{WRAPPER}}:hover,hover-only
batch-050.json,873d04f,_transform_translateY_effect,--e-transform-translateY,664px,664px,.elementor-element-873d04f,verified
batch-050.json,873d04f,_transform_translateY_effect_hover,--e-transform-translateY,,,{{WRAPPER}}:hover,hover-only
batch-050.json,873d04f,_z_index,z-index,2,2,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,background_hover_transition,--lottie-container-transition-duration-hover,77s,77s,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,caption_align,--caption-text-align,left,left,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,caption_space,--caption-margin-top,927px,927px,.elementor-element-873d04f,verified
batch-050.json,873d04f,caption_typography_font_family,font-family,,,{{WRAPPER}} .e-lottie__caption,no-target-node
batch-050.json,873d04f,caption_typography_font_size,font-size,,,{{WRAPPER}} .e-lottie__caption,no-target-node
batch-050.json,873d04f,caption_typography_font_style,font-style,,,{{WRAPPER}} .e-lottie__caption,no-target-node
batch-050.json,873d04f,caption_typography_font_weight,font-weight,,,{{WRAPPER}} .e-lottie__caption,no-target-node
batch-050.json,873d04f,caption_typography_letter_spacing,letter-spacing,,,{{WRAPPER}} .e-lottie__caption,no-target-node
batch-050.json,873d04f,caption_typography_line_height,line-height,,,{{WRAPPER}} .e-lottie__caption,no-target-node
batch-050.json,873d04f,caption_typography_text_decoration,text-decoration,,,{{WRAPPER}} .e-lottie__caption,no-target-node
batch-050.json,873d04f,caption_typography_text_transform,text-transform,,,{{WRAPPER}} .e-lottie__caption,no-target-node
batch-050.json,873d04f,caption_typography_word_spacing,word-spacing,,,{{WRAPPER}} .e-lottie__caption,no-target-node
batch-050.json,873d04f,css_filters_blur,filter,brightness(124%) contrast(866%) saturate(611%) blur(403px) hue-rotate(253deg),brightness(1.24) contrast(8.66) saturate(6.11) blur(403px) hue-rotate(253deg),.elementor-element-873d04f .e-lottie__container,not-comparable
batch-050.json,873d04f,css_filters_hover_blur,filter,,,{{WRAPPER}} .e-lottie__container:hover,hover-only
batch-050.json,873d04f,motion_fx_transform_origin_x,--e-transform-origin-x,left,left,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,motion_fx_transform_origin_y,--e-transform-origin-y,top,top,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,motion_fx_transform_x_anchor_point,--e-transform-origin-x,left,left,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,motion_fx_transform_y_anchor_point,--e-transform-origin-y,top,top,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,opacity,--lottie-container-opacity,55,55,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,opacity_hover,--lottie-container-opacity-hover,147,147,.elementor-element-873d04f,not-comparable
batch-050.json,873d04f,space,--lottie-container-max-width,215px,215px,.elementor-element-873d04f,verified
batch-050.json,873d04f,text_color,--caption-color,#52376B,#52376B,.elementor-element-873d04f,verified
batch-050.json,873d04f,width,--lottie-container-width,865px,865px,.elementor-element-873d04f,verified
batch-050.json,3abdd13,_background_color,background-color,transparent,"rgba(0, 0, 0, 0)",.elementor-element-3abdd13,not-comparable
batch-050.json,3abdd13,_background_gradient_angle,background-color,transparent,"rgba(0, 0, 0, 0)",.elementor-element-3abdd13,not-comparable
batch-050.json,3abdd13,_background_gradient_angle,background-image,"linear-gradient(741deg, rgb(85, 220, 150) 975%, rgb(107, 151, 86) 658%)","linear-gradient(741deg, rgb(85, 220, 150) 975%, rgb(107, 151, 86) 658%)",.elementor-element-3abdd13,not-comparable
batch-050.json,3abdd13,_background_hover_color,background-color,,,{{WRAPPER}}:hover,hover-only
batch-050.json,3abdd13,_background_hover_gradient_angle,background-color,,,{{WRAPPER}}:hover,hover-only
batch-050.json,3abdd13,_background_hover_gradient_angle,background-image,,,{{WRAPPER}}:hover,hover-only
batch-050.json,3abdd13,_border_border,border-style,solid,solid,.elementor-element-3abdd13,verified
batch-050.json,3abdd13,_border_color,border-color,"rgb(148, 194, 117)","rgb(148, 194, 117)",.elementor-element-3abdd13,verified
batch-050.json,3abdd13,_border_hover_border,border-style,,,{{WRAPPER}}:hover,hover-only
batch-050.json,3abdd13,_border_hover_color,border-color,,,{{WRAPPER}}:hover,hover-only
batch-050.json,3abdd13,_border_hover_width,border-width,,,{{WRAPPER}}:hover,hover-only
batch-050.json,3abdd13,_border_width,border-width,24px 25px 26px 27px,24px 25px 26px 27px,.elementor-element-3abdd13,not-comparable
batch-050.json,3abdd13,_element_width,width,100%,1290px,.elementor-element-3abdd13,not-comparable
batch-050.json,3abdd13,_element_width,max-width,100%,100%,.elementor-element-3abdd13,not-comparable
batch-050.json,3abdd13,_element_vertical_align,align-self,flex-start,flex-start,.elementor-element-3abdd13,verified
batch-050.json,3abdd13,_flex_order,--order,3,3,.elementor-element-3abdd13.elementor-element,not-comparable
batch-050.json,3abdd13,_flex_order_custom,--order,3,3,.elementor-element-3abdd13.elementor-element,not-comparable
batch-050.json,3abdd13,_grid_column,grid-column,,eh-sweep,.elementor-element-3abdd13,not-declared
batch-050.json,3abdd13,_grid_column_custom,grid-column,,eh-sweep,.elementor-element-3abdd13,not-declared
batch-050.json,3abdd13,_grid_row,grid-row,,eh-sweep,.elementor-element-3abdd13,not-declared
batch-050.json,3abdd13,_grid_row_custom,grid-row,,eh-sweep,.elementor-element-3abdd13,not-declared
batch-050.json,3abdd13,_mask_position,-webkit-mask-position,,480px 476px,.elementor-element-3abdd13:not( .elementor-widget-image ),not-declared
batch-050.json,3abdd13,_mask_position_x,-webkit-mask-position-x,,480px,.elementor-element-3abdd13:not( .elementor-widget-image ),not-declared
batch-050.json,3abdd13,_mask_position_y,-webkit-mask-position-y,,476px,.elementor-element-3abdd13:not( .elementor-widget-image ),not-declared
batch-050.json,3abdd13,_mask_shape,-webkit-mask-image,,"url(""http://moksaweb.com/wp-content/plugins/elementor/assets/mask-shapes/circle.svg"")",.elementor-element-3abdd13:not( .elementor-widget-image ),not-declared
batch-050.json,3abdd13,_mask_size,-webkit-mask-size,,23px,.elementor-element-3abdd13:not( .elementor-widget-image ),not-declared
batch-050.json,3abdd13,_mask_size_scale,-webkit-mask-size,,23px,.elementor-element-3abdd13:not( .elementor-widget-image ),not-declared
batch-050.json,3abdd13,_transform_scale_effect,--e-transform-scale,769,769,.elementor-element-3abdd13,not-comparable
batch-050.json,3abdd13,_transform_scale_effect_hover,--e-transform-scale,,,{{WRAPPER}}:hover,hover-only
batch-050.json,016725b,_background_color,background-color,transparent,"rgba(0, 0, 0, 0)",.elementor-element-016725b,not-comparable
batch-050.json,016725b,_background_gradient_position,background-color,transparent,"rgba(0, 0, 0, 0)",.elementor-element-016725b,not-comparable
batch-050.json,016725b,_background_gradient_position,background-image,"radial-gradient(rgb(85, 220, 150) 975%, rgb(107, 151, 86) 658%)","radial-gradient(rgb(85, 220, 150) 975%, rgb(107, 151, 86) 658%)",.elementor-element-016725b,not-comparable
batch-050.json,016725b,_background_hover_color,background-color,,,{{WRAPPER}}:hover,hover-only
batch-050.json,016725b,_background_hover_gradient_position,background-color,,,{{WRAPPER}}:hover,hover-only
batch-050.json,016725b,_background_hover_gradient_position,background-image,,,{{WRAPPER}}:hover,hover-only
batch-050.json,016725b,_offset_x_end,right,404px,404px,body:not(.rtl) .elementor-element-016725b,verified
batch-050.json,016725b,_offset_y_end,bottom,865px,865px,.elementor-element-016725b,verified
batch-050.json,2ead3e6,_background_hover_image,background-image,,,{{WRAPPER}}:hover,hover-only
batch-050.json,2ead3e6,_background_hover_size,background-size,,,{{WRAPPER}}:hover,hover-only
batch-050.json,2ead3e6,_background_hover_position,background-position,,,{{WRAPPER}}:hover,hover-only
batch-050.json,2ead3e6,_background_hover_ypos,background-position,,,{{WRAPPER}}:hover,hover-only
batch-050.json,2ead3e6,_background_hover_xpos,background-position,,,{{WRAPPER}}:hover,hover-only
batch-050.json,2ead3e6,_background_image,background-image,"url(""https://example.com/eh-sweep-probe.png"")","url(""https://example.com/eh-sweep-probe.png"")",.elementor-element-2ead3e6,not-comparable
batch-050.json,2ead3e6,_background_size,background-size,auto,auto,.elementor-element-2ead3e6,verified
batch-050.json,2ead3e6,_background_position,background-position,139px 489px,139px 489px,.elementor-element-2ead3e6,not-comparable
batch-050.json,2ead3e6,_background_ypos,background-position,139px 489px,139px 489px,.elementor-element-2ead3e6,not-comparable
batch-050.json,2ead3e6,_background_xpos,background-position,139px 489px,139px 489px,.elementor-element-2ead3e6,not-comparable
batch-050.json,f2b36c4,_background_hover_slideshow_background_position,background-position,,,{{WRAPPER}} .elementor-background-slideshow__slide__image,no-target-node
batch-050.json,f2b36c4,_background_hover_slideshow_background_size,background-size,,,{{WRAPPER}} .elementor-background-slideshow__slide__image,no-target-node
batch-050.json,f2b36c4,_background_slideshow_background_position,background-position,,,{{WRAPPER}} .elementor-background-slideshow__slide__image,no-target-node
batch-050.json,f2b36c4,_background_slideshow_background_size,background-size,,,{{WRAPPER}} .elementor-background-slideshow__slide__image,no-target-node
batch-050.json,913afaa,_background_hover_video_fallback,background,,,{{WRAPPER}}:hover,hover-only
batch-050.json,913afaa,_background_hover_video_fallback,background-size,,,{{WRAPPER}}:hover,hover-only
batch-050.json,913afaa,_background_video_fallback,background,"url(""https://example.com/eh-sweep-probe.png"") 50% 50% / cover","rgba(0, 0, 0, 0) url(""https://example.com/eh-sweep-probe.png"") repeat scroll 50% 50% / cover padding-box border-box",.elementor-element-913afaa,not-comparable
batch-050.json,913afaa,_background_video_fallback,background-size,,cover,.elementor-element-913afaa,not-declared
batch-050.json,355b5c2,_background_image,background-image,"url(""https://example.com/eh-sweep-probe.png"")","url(""https://example.com/eh-sweep-probe.png"")",.elementor-element-355b5c2,not-comparable
batch-050.json,355b5c2,_background_attachment,background-attachment,scroll,scroll,.elementor-element-355b5c2,verified
batch-050.json,355b5c2,_background_size,background-size,630px,630px,.elementor-element-355b5c2,verified
batch-050.json,355b5c2,_background_bg_width,background-size,630px,630px,.elementor-element-355b5c2,verified
batch-050.json,355b5c2,_background_color,background-color,"rgb(223, 146, 54)","rgb(223, 146, 54)",.elementor-element-355b5c2,verified
batch-050.json,355b5c2,_background_hover_image,background-image,,,{{WRAPPER}}:hover,hover-only
batch-050.json,355b5c2,_background_hover_attachment,background-attachment,,,(desktop+){{WRAPPER}}:hover,hover-only
batch-050.json,355b5c2,_background_hover_size,background-size,,,{{WRAPPER}}:hover,hover-only
batch-050.json,355b5c2,_background_hover_bg_width,background-size,,,{{WRAPPER}}:hover,hover-only
batch-050.json,355b5c2,_background_hover_color,background-color,,,{{WRAPPER}}:hover,hover-only
batch-050.json,355b5c2,_background_hover_position,background-position,,,{{WRAPPER}}:hover,hover-only
batch-050.json,355b5c2,_background_hover_repeat,background-repeat,,,{{WRAPPER}}:hover,hover-only
batch-050.json,355b5c2,_background_hover_transition,transition,"background 506s, border 253s, border-radius 253s, box-shadow 253s","background 506s, border 253s, border-radius 253s, box-shadow 253s",.elementor-element-355b5c2,not-comparable
batch-050.json,355b5c2,_background_position,background-position,center center,50% 50%,.elementor-element-355b5c2,not-comparable
batch-050.json,355b5c2,_background_repeat,background-repeat,no-repeat,no-repeat,.elementor-element-355b5c2,verified
batch-050.json,355b5c2,_border_border,border-style,none,none,.elementor-element-355b5c2,verified
batch-050.json,355b5c2,_border_hover_border,border-style,,,{{WRAPPER}}:hover,hover-only
batch-050.json,355b5c2,_border_hover_transition,transition,"background 506s, border 253s, border-radius 253s, box-shadow 253s","background 506s, border 253s, border-radius 253s, box-shadow 253s",.elementor-element-355b5c2,not-comparable
batch-050.json,355b5c2,_border_radius,border-radius,78px 79px 80px 81px,78px 79px 80px 81px,.elementor-element-355b5c2,not-comparable
batch-050.json,355b5c2,_border_radius_hover,border-radius,,,{{WRAPPER}}:hover,hover-only
batch-050.json,355b5c2,_box_shadow_box_shadow,box-shadow,"rgb(96, 178, 141) 3px 5px 7px 2px","rgb(96, 178, 141) 3px 5px 7px 2px",.elementor-element-355b5c2,not-comparable
batch-050.json,355b5c2,_box_shadow_hover_box_shadow,box-shadow,,,{{WRAPPER}}:hover,hover-only
batch-050.json,355b5c2,_element_width,width,"var( --container-widget-width, 465px )",465px,.elementor-element-355b5c2,not-comparable
batch-050.json,355b5c2,_element_width,max-width,465px,100%,.elementor-element-355b5c2,OVERRIDDEN
